bugID,sd,cl,pd,co,rp,os,bs,rs,pr,bsr,
554228,Integration of the Kitalpha/AFM enhancements,Polarsys,Capella,Core,All,All,RESOLVED,FIXED,P3,enhancement,
554229,Can't delete Operational Activity with a diagram inside,Polarsys,Capella,Core,PC,All,RESOLVED,FIXED,P3,major,
554230,Derived features for ComponentPort.allocatedFunctionInputPort and .allocatedFunctionOutputPort,Polarsys,Capella,Core,All,All,CLOSED,MOVED,P3,enhancement,
554231,Create a model search integrated in the Eclipse Search Framework,Polarsys,Capella,Core,PC,Windows 10,RESOLVED,FIXED,P3,enhancement,
554232,Have a clearer error message when referenced VP version is not compatible with installed VP,,,,,,,,,,
version,Polarsys,Capella,Core,All,All,RESOLVED,FIXED,P3,enhancement,,
554233,Enhance usage of SemanticCrossReferencer,Polarsys,Capella,Core,PC,All,RESOLVED,FIXED,P3,enhancement,
554234,Inner diagrams not displayed in Delete window/Capella Impact Analysis Wizard/Progress Overview,Polarsys,Capella,Core,PC,All,VERIFIED,FIXED,P3,normal,
554235,ClassCastException in DynamicCreateChildAction if child item provider returns a composed image,Polarsys,Capella,Core,All,All,CLOSED,MOVED,P3,normal,
554236,Set Capella shortcuts by default when there are shortcut conflicts,Polarsys,Capella,Core,PC,Windows 10,RESOLVED,FIXED,P3,enhancement,
554237,Ensure that bodies of OpaqueExpression are never null,Polarsys,Capella,Core,PC,Windows 10,VERIFIED,FIXED,P3,enhancement,
554238,[Migration] Extension point schemas for contributions are not packaged,Polarsys,Capella,Core,All,All,RESOLVED,FIXED,P3,enhancement,
554239,Make EditingDomain available on EObject via an adapter,Polarsys,Capella,Core,PC,All,RESOLVED,FIXED,P3,enhancement,
554240,Capella ecore models should refer to eMDE by relative uri.,Polarsys,Capella,Core,All,All,RESOLVED,WONTFIX,P3,normal,
554241,In reusable mode Role name not correctly synchronised,Polarsys,Capella,Core,All,All,RESOLVED,FIXED,P4,normal,
554242,Make a prototype using VIATRA for derived features,Polarsys,Capella,Core,PC,All,CLOSED,MOVED,P3,enhancement,
554243,Delete Instance Role leads to EMF errors,Polarsys,Capella,Core,All,All,VERIFIED,FIXED,P3,normal,
554244,Wrapper plugin for non-orbit 3rd party libraries,Polarsys,Capella,Core,PC,Windows 10,CLOSED,MOVED,P3,enhancement,
554245,Renaming .afm does not rename the reference in the .aird,Polarsys,Capella,Core,PC,Windows 10,VERIFIED,FIXED,P3,major,
554246,Do not allow to modify Physical Component Nature through Properties to avoid model,,,,,,,,,,
inconsistency,Polarsys,Capella,Core,PC,All,RESOLVED,FIXED,P3,enhancement,,
554247,NPE raised while using any inconsistent third party command line application,Polarsys,Capella,Core,All,All,VERIFIED,FIXED,P5,trivial,
554248,Remove adapter mechanism used to check metadata,Polarsys,Capella,Core,All,All,RESOLVED,FIXED,P3,normal,
554249,Upgrade EGF generation patterns from Juno to Neon,Polarsys,Capella,Core,All,All,RESOLVED,FIXED,P3,enhancement,
554250,Remove command recorder,Polarsys,Capella,Core,All,All,RESOLVED,FIXED,P3,enhancement,
554251,[REGRESSION] Can't open a diagram from Representation per category anymore,Polarsys,Capella,Library,All,All,RESOLVED,FIXED,P3,minor,
554252,Save behavior from the Capella Project Explorer view is not extensible and may be inconsistent,Polarsys,Capella,Core,All,All,VERIFIED,FIXED,P3,enhancement,
554253,Capella saving policy is not based on the default Sirius saving policy and behavior,Polarsys,Capella,Core,PC,Mac OS X,RESOLVED,FIXED,P3,enhancement,
554254,Integration of Sirius Descriptors in Capella,Polarsys,Capella,Core,All,All,RESOLVED,FIXED,P3,enhancement,
554255,New elements doesn't appear in project explorer,Polarsys,Capella,Core,PC,Windows 10,VERIFIED,FIXED,P4,normal,
554256,Problem with Ctrl+z after FE allocation to CE,Polarsys,Capella,Core,PC,Windows 10,RESOLVED,FIXED,P4,normal,
554257,Capella logs Could not install bundle at launching time,Polarsys,Capella,Core,PC,Windows 10,VERIFIED,FIXED,P3,minor,
554258,Precise the qualified name of the Component class in odesign,Polarsys,Capella,Core,PC,Windows 10,VERIFIED,FIXED,P3,enhancement,
554259,Remove Repair aird step from migration process,Polarsys,Capella,Core,PC,Windows 10,VERIFIED,FIXED,P3,enhancement,
554260,Improve project migration in command line mode and add Unit tests,Polarsys,Capella,Core,PC,Windows 10,VERIFIED,FIXED,P3,enhancement,
554261,org.polarsys.capella.common.libraries.policy.ResourceAccessPolicyListener should not look at diagram elements                                                                 only at semantic ones.,Polarsys,Cap,,,,,,,,
554262,Capella welcome refactoring,Polarsys,Capella,Core,All,All,RESOLVED,FIXED,P4,normal,
554263,[releng] Clean rcp product,Polarsys,Capella,Core,All,All,RESOLVED,FIXED,P4,normal,
554264,Integrate Interpreter view,Polarsys,Capella,Core,PC,Windows 10,VERIFIED,FIXED,P3,enhancement,
554265,Add option -Xss4m to support recursion with many depth levels,Polarsys,Capella,Core,PC,Windows 10,VERIFIED,FIXED,P3,enhancement,
554266,Qualifier name is not located to the left of the screen status bar,Polarsys,Capella,Core,PC,Windows 10,VERIFIED,FIXED,P3,enhancement,
554267,Save and Close updates according to Sirius evolutions,Polarsys,Capella,Core,All,All,VERIFIED,FIXED,P4,normal,
554268,Do ID generation in EFactories instead of ModelElement's getId method,Polarsys,Capella,Core,PC,Windows 10,VERIFIED,FIXED,P3,enhancement,
554269,AdapterFactory are not disposed,Polarsys,Capella,Core,All,All,RESOLVED,FIXED,P4,normal,
554270,[M2] Use derived methods instead eOpposite,Polarsys,Capella,Core,All,All,VERIFIED,FIXED,P4,normal,
554271,airdfragments are not migrated,Polarsys,Capella,Core,PC,Windows 10,RESOLVED,FIXED,P3,normal,
554272,BusinessQuery for 'super' property of GeneralizableElement uses wrong feature,Polarsys,Capella,Core,All,All,VERIFIED,FIXED,P3,enhancement,
554273,IBusinesQuery API is awkward,Polarsys,Capella,Core,All,All,CLOSED,MOVED,P3,enhancement,
554274,Capella migration make the Sirius migration fail,Polarsys,Capella,Core,All,All,RESOLVED,FIXED,P3,normal,
554275,[Regression] Fragmentation does not work if the aird is in read-only mode,Polarsys,Capella,Core,PC,Windows 10,VERIFIED,FIXED,P3,normal,
554276,Close contextual menu is duplicated in Capella perspective,Polarsys,Capella,Core,PC,Windows 10,VERIFIED,FIXED,P3,minor,
554277,[AFM] Modeling project can not be opened any more,Polarsys,Capella,Core,All,All,VERIFIED,FIXED,P2,critical,
554278,Exception while renaming project with an opened session,Polarsys,Capella,Core,PC,Windows 10,VERIFIED,FIXED,P3,blocker,
554279,[CommandLine] New option -forceimport and fix argument parsing bug,Polarsys,Capella,Core,All,All,VERIFIED,FIXED,P3,enhancement,
554280,Invalid message when a migration is run with an opened session,Polarsys,Capella,Core,PC,All,VERIFIED,FIXED,P3,minor,
554281,Deleting closed project will end with exception,Polarsys,Capella,Core,PC,All,VERIFIED,FIXED,P3,normal,
554282,Delete causes explorer refresh even if delete transaction command was rolled back,Polarsys,Capella,Core,PC,All,CLOSED,MOVED,P3,major,
554283,Fix LongRunningOperation listeners after CapellaDeleteCommand was renamed to,,,,,,,,,,
BasicCapellaDeleteCommand,Polarsys,Capella,Core,All,All,RESOLVED,FIXED,P3,major,,
554284,Remove concrete subclasses of FunctionPkg,Polarsys,Capella,Core,All,All,CLOSED,MOVED,P3,enhancement,
554285,ChangeEventItemContribution illegally writes to model,Polarsys,Capella,Core,PC,All,VERIFIED,FIXED,P3,normal,
554286,Document and possibly refactor Capella Property Testers,Polarsys,Capella,Core,PC,Windows 10,CLOSED,MOVED,P3,enhancement,
554287,CommandHandler should pass ExecutionEvent to template methods,Polarsys,Capella,Core,All,All,CLOSED,MOVED,P3,enhancement,
554288,Capella's transactionalEditingDomain doesn't handle the read only attribut properly,Polarsys,Capella,Core,PC,Linux,CLOSED,MOVED,P3,enhancement,
554289,Typo in getEClass() for Collection_NullValue query,Polarsys,Capella,Core,All,All,VERIFIED,FIXED,P3,normal,
554290,Remove deprecated methods                                                                                                                                                     fields and classes.,Polarsys,Capella,,,,,,,,
554291,Cache results for BusinessQueriesProvider.getContribution,Polarsys,Capella,Core,All,All,VERIFIED,FIXED,P3,normal,
,,,,,,,,,,,
554292,Add business queries for FE                                                                                                                                                    CE,,,,,,,,,,
554293,ExecutionManager should allow lambdas as commands,Polarsys,Capella,Core,All,All,CLOSED,MOVED,P3,enhancement,
554294,Fix queries EPBS.allocatedPhysicalArchitecture and PA.allocatedLogicalArchitecture,Polarsys,Capella,Core,All,All,VERIFIED,FIXED,P3,normal,
554295,Business Queries on Function Allocations should not remove current value(s) from available values,Polarsys,Capella,Core,All,All,VERIFIED,FIXED,P3,normal,
,,,,,,,,,,,
554296,As a physical layer specifier                                                                                                                                                   when I try to set exchange items on mul,,,,,,,,,,
,,,,,,,,,,,
554297,As a physical layer specifier                                                                                                                                                   when I try to set exchange items on mul,,,,,,,,,,
,,,,,,,,,,,
554298,As a physical layer specifier                                                                                                                                                   when I try to set exchange items on mul,,,,,,,,,,
,,,,,,,,,,,
554299,As a physical layer specifier                                                                                                                                                   when I try to set exchange items on mul,,,,,,,,,,
,,,,,,,,,,,
554300,As a physical layer specifier                                                                                                                                                   when I try to set realization on multiple c,,,,,,,,,,
,,,,,,,,,,,
554301,As a physical layer specifier                                                                                                                                                   when I try to set realization on multiple c,,,,,,,,,,
,,,,,,,,,,,
554302,As a physical layer specifier                                                                                                                                                   when I try to set realization on multiple fu,,,,,,,,,,
,,,,,,,,,,,
554303,As a physical layer specifier                                                                                                                                                   when I try to set realization on multiple fu,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
554304,Given a Function specifier                                                                                                                                                      when I want to select a FP realization,,,,,,,,,,
554305,[Move Elements] Components and Parts should always move together across projects,Polarsys,Capella,Core,All,All,VERIFIED,FIXED,P3,normal,
554306,Eclipse hangs when popup menu is opened in Capella Project Explorer,Polarsys,Capella,Core,All,All,VERIFIED,FIXED,P3,major,
554307,Semantic Browser / adding realized and realizing elements for EI,Polarsys,Capella,Core,PC,Windows 10,VERIFIED,FIXED,P3,enhancement,
554308,Make generic the isDryRun attribute for ITransfo,Polarsys,Capella,Core,PC,Windows 10,VERIFIED,FIXED,P3,enhancement,
554309,CreationService should only set name if current name is null,Polarsys,Capella,Core,All,All,CLOSED,MOVED,P3,enhancement,
554310,Prepare reprensentation lazy loading,Polarsys,Capella,Core,All,All,VERIFIED,FIXED,P3,enhancement,
554311,NullPointerException in AbstractLocateInWorkbenchPartHandler,Polarsys,Capella,Core,PC,Windows 10,VERIFIED,FIXED,P3,enhancement,
554312,BasicIndexOutOfBoundsException while generating interfaces from allocated functions,Polarsys,Capella,Core,PC,Windows 10,VERIFIED,FIXED,P3,enhancement,
554313,Progress Monitoring > Set Progress at top-level ... corrupts the library / project,Polarsys,Capella,Core,PC,Windows 10,CLOSED,MOVED,P3,major,
554314,Allow to roll back the CapellaDeleteCommand if a delete hook detects an invalid state,Polarsys,Capella,Core,PC,Windows 10,VERIFIED,FIXED,P3,enhancement,
554315,Move Components and Parts together between containers,Polarsys,Capella,Core,PC,Windows 10,CLOSED,MOVED,P3,enhancement,
554316,The same ordering for components\parts in SingletonComponents projects,Polarsys,Capella,Core,PC,Windows 10,CLOSED,MOVED,P3,enhancement,
554317,NPE while Fix Diagram Annotations,Polarsys,Capella,Core,PC,Windows 10,VERIFIED,FIXED,P3,minor,
554318,Potential NPE,Polarsys,Capella,Core,PC,Windows 10,VERIFIED,FIXED,P3,normal,
554319,Close session doesn't log exception like Save action,Polarsys,Capella,Core,PC,Windows 10,VERIFIED,FIXED,P4,normal,
554320,Capella's LightMarker raises error when Information view is refreshed with closed session,Polarsys,Capella,Core,PC,Windows 10,VERIFIED,FIXED,P3,minor,
554321,Spaces in fragmented file URIs are displayed as %20,Polarsys,Capella,Core,PC,Windows 10,CLOSED,MOVED,P3,normal,
554322,The Activate usage monitoring option is not enabled by default,Polarsys,Capella,Core,PC,All,VERIFIED,FIXED,P3,normal,
554323,Contribute IdHandler for DRepresentations,Polarsys,Capella,Core,PC,Windows 10,VERIFIED,FIXED,P3,enhancement,
554324,Prevent 1.2.0 session opening without migration,Polarsys,Capella,Core,PC,Windows 10,VERIFIED,FIXED,P4,normal,
,,,,,,,,,,,
554325,[M2] Add semantic annotation to InstanceRole                                                                                                                                       ConstraintDuration,,,,,,,,,,
554326,Switching selection to element B after editing description of element A,Polarsys,Capella,Core,PC,Windows 10,VERIFIED,FIXED,P3,normal,
554327,Capella labelDecorator enhancements,Polarsys,Capella,Core,All,All,VERIFIED,FIXED,P3,enhancement,
554328,Performance issues on EObjectLabelProvider.getText,Polarsys,Capella,Core,PC,Windows 10,VERIFIED,FIXED,P4,normal,
554329,[Richtext] Hide the Richtext widget in the Property view when there's at least one opened Richtext Editor related to the same element,Polarsys,Capella,Core,PC,Windows,,,,,
10,CLOSED,FIXED,P3,enhancement,,,,,,,
554330,Unfragment doesn't remove melodyfragment on semanticResources,Polarsys,Capella,Core,All,All,VERIFIED,FIXED,P3,major,
,,,,,,,,,,,
554331,Activity Explorer tabs are empty if a diagram.getTarget.eIsProxy == true,Polarsys,Capella,Core,PC,Windows 10,VERIFIED,FIXED,P4,normal,
554332,Improve the compatibility check between the current platform and a model with its viewpoints,Polarsys,Capella,Core,All,All,VERIFIED,FIXED,P3,normal,
554333,[Richtext] Fix performance issue: The editor is reloaded everytime we reselect an element of another type,Polarsys,Capella,Core,PC,Windows,,,,,
10,VERIFIED,FIXED,P3,major,,,,,,,
554334,Move to Java 8 as minimum BREE,Polarsys,Capella,Core,PC,Windows 10,CLOSED,INVALID,P3,enhancement,
554335,[Richtext] Disable the editor when the semantic element is locked by other elements,Polarsys,Capella,Core,PC,Windows 10,VERIFIED,FIXED,P3,enhancement,
554336,Add Viatra annotations for Capella M2 derived features,Polarsys,Capella,Core,PC,Windows 10,VERIFIED,FIXED,P3,normal,
554337,Size of log-monitoring file,Polarsys,Capella,Core,All,All,VERIFIED,WONTFIX,P3,normal,
554338,Add associated semantic elements to some diagram elements,Polarsys,Capella,Core,PC,Windows 10,VERIFIED,FIXED,P3,normal,
554339,Show in Project Explorer or Show related Elements in Capella Explorer shall propose to unhide model elements in,,,,,,,,,,
Explorer,Polarsys,Capella,Core,All,All,VERIFIED,FIXED,P3,major,,
554340,Adapt the Capella code to the removing of refresh() operation.,Polarsys,Capella,Core,Other,Linux,VERIFIED,FIXED,P3,enhancement,
554341,Use descriptors on ProgressMonitoring instead of diagrams,Polarsys,Capella,Core,PC,Windows 10,VERIFIED,FIXED,P4,normal,
554342,Unable to create SystemFunction when a VP is installed and contribute a semantic decoration,Polarsys,Capella,Core,All,All,VERIFIED,FIXED,P3,critical,
